MB_CODE_2021,LGA_CODE_2022,LGA_NAME_2022,STATE_CODE_2021,STATE_NAME_2021,AUS_CODE_2021,AUS_NAME_2021,AREA_ALBERS_SQKM,ASGS_LOCI_URI_2021
20627360000,27260,Wyndham,2,Victoria,AUS,Australia,0.0318,https://linked.data.gov.au/dataset/asgsed3/MB/20627360000
20627370000,27260,Wyndham,2,Victoria,AUS,Australia,0.0511,https://linked.data.gov.au/dataset/asgsed3/MB/20627370000
20627380000,27260,Wyndham,2,Victoria,AUS,Australia,0.0302,https://linked.data.gov.au/dataset/asgsed3/MB/20627380000
20627390000,27260,Wyndham,2,Victoria,AUS,Australia,0.0457,https://linked.data.gov.au/dataset/asgsed3/MB/20627390000
20627401000,27260,Wyndham,2,Victoria,AUS,Australia,0.0229,https://linked.data.gov.au/dataset/asgsed3/MB/20627401000
20627402000,27260,Wyndham,2,Victoria,AUS,Australia,0.0153,https://linked.data.gov.au/dataset/asgsed3/MB/20627402000
20627410000,27260,Wyndham,2,Victoria,AUS,Australia,0.033,https://linked.data.gov.au/dataset/asgsed3/MB/20627410000
20627420000,27260,Wyndham,2,Victoria,AUS,Australia,0.0369,https://linked.data.gov.au/dataset/asgsed3/MB/20627420000
20629230000,27260,Wyndham,2,Victoria,AUS,Australia,0.0277,https://linked.data.gov.au/dataset/asgsed3/MB/20629230000
21300264000,27260,Wyndham,2,Victoria,AUS,Australia,0.0424,https://linked.data.gov.au/dataset/asgsed3/MB/21300264000
21300265200,27260,Wyndham,2,Victoria,AUS,Australia,0.0361,https://linked.data.gov.au/dataset/asgsed3/MB/21300265200
21300266000,27260,Wyndham,2,Victoria,AUS,Australia,0.0248,https://linked.data.gov.au/dataset/asgsed3/MB/21300266000
21300272000,27260,Wyndham,2,Victoria,AUS,Australia,0.0618,https://linked.data.gov.au/dataset/asgsed3/MB/21300272000
21300273000,27260,Wyndham,2,Victoria,AUS,Australia,0.0535,https://linked.data.gov.au/dataset/asgsed3/MB/21300273000
20629240000,27260,Wyndham,2,Victoria,AUS,Australia,0.0173,https://linked.data.gov.au/dataset/asgsed3/MB/20629240000
20629250000,27260,Wyndham,2,Victoria,AUS,Australia,0.0208,https://linked.data.gov.au/dataset/asgsed3/MB/20629250000
20629260000,27260,Wyndham,2,Victoria,AUS,Australia,0.0332,https://linked.data.gov.au/dataset/asgsed3/MB/20629260000
20629270000,27260,Wyndham,2,Victoria,AUS,Australia,0.0192,https://linked.data.gov.au/dataset/asgsed3/MB/20629270000
20629280000,27260,Wyndham,2,Victoria,AUS,Australia,0.0274,https://linked.data.gov.au/dataset/asgsed3/MB/20629280000
20629290000,27260,Wyndham,2,Victoria,AUS,Australia,0.0353,https://linked.data.gov.au/dataset/asgsed3/MB/20629290000
20629300000,27260,Wyndham,2,Victoria,AUS,Australia,0.0262,https://linked.data.gov.au/dataset/asgsed3/MB/20629300000
20629310000,27260,Wyndham,2,Victoria,AUS,Australia,0.0312,https://linked.data.gov.au/dataset/asgsed3/MB/20629310000
20629320000,27260,Wyndham,2,Victoria,AUS,Australia,0.0288,https://linked.data.gov.au/dataset/asgsed3/MB/20629320000
20629330000,27260,Wyndham,2,Victoria,AUS,Australia,0.0707,https://linked.data.gov.au/dataset/asgsed3/MB/20629330000
20630775000,27260,Wyndham,2,Victoria,AUS,Australia,0.0263,https://linked.data.gov.au/dataset/asgsed3/MB/20630775000
20627750000,27260,Wyndham,2,Victoria,AUS,Australia,0.0263,https://linked.data.gov.au/dataset/asgsed3/MB/20627750000
20630776000,27260,Wyndham,2,Victoria,AUS,Australia,0.0244,https://linked.data.gov.au/dataset/asgsed3/MB/20630776000
20630777000,27260,Wyndham,2,Victoria,AUS,Australia,0.0239,https://linked.data.gov.au/dataset/asgsed3/MB/20630777000
20630778100,27260,Wyndham,2,Victoria,AUS,Australia,0.0792,https://linked.data.gov.au/dataset/asgsed3/MB/20630778100
20630778500,27260,Wyndham,2,Victoria,AUS,Australia,0.048,https://linked.data.gov.au/dataset/asgsed3/MB/20630778500
20630778600,27260,Wyndham,2,Victoria,AUS,Australia,0.0199,https://linked.data.gov.au/dataset/asgsed3/MB/20630778600
21302830000,27260,Wyndham,2,Victoria,AUS,Australia,0.0284,https://linked.data.gov.au/dataset/asgsed3/MB/21302830000
21302840000,27260,Wyndham,2,Victoria,AUS,Australia,0.0316,https://linked.data.gov.au/dataset/asgsed3/MB/21302840000
21302850000,27260,Wyndham,2,Victoria,AUS,Australia,0.0913,https://linked.data.gov.au/dataset/asgsed3/MB/21302850000
21302860000,27260,Wyndham,2,Victoria,AUS,Australia,0.0344,https://linked.data.gov.au/dataset/asgsed3/MB/21302860000
20630779000,27260,Wyndham,2,Victoria,AUS,Australia,0.0344,https://linked.data.gov.au/dataset/asgsed3/MB/20630779000
20630781000,27260,Wyndham,2,Victoria,AUS,Australia,0.0426,https://linked.data.gov.au/dataset/asgsed3/MB/20630781000
21302890000,27260,Wyndham,2,Victoria,AUS,Australia,0.0178,https://linked.data.gov.au/dataset/asgsed3/MB/21302890000
21302900000,27260,Wyndham,2,Victoria,AUS,Australia,0.0164,https://linked.data.gov.au/dataset/asgsed3/MB/21302900000
21302920000,27260,Wyndham,2,Victoria,AUS,Australia,0.0271,https://linked.data.gov.au/dataset/asgsed3/MB/21302920000
20630782000,27260,Wyndham,2,Victoria,AUS,Australia,0.0358,https://linked.data.gov.au/dataset/asgsed3/MB/20630782000
20630790000,27260,Wyndham,2,Victoria,AUS,Australia,0.0462,https://linked.data.gov.au/dataset/asgsed3/MB/20630790000
20630800000,27260,Wyndham,2,Victoria,AUS,Australia,0.069,https://linked.data.gov.au/dataset/asgsed3/MB/20630800000
20630810000,27260,Wyndham,2,Victoria,AUS,Australia,0.0485,https://linked.data.gov.au/dataset/asgsed3/MB/20630810000
20631898700,27260,Wyndham,2,Victoria,AUS,Australia,0.0404,https://linked.data.gov.au/dataset/asgsed3/MB/20631898700
20631901270,27260,Wyndham,2,Victoria,AUS,Australia,0.059,https://linked.data.gov.au/dataset/asgsed3/MB/20631901270
21305250000,27260,Wyndham,2,Victoria,AUS,Australia,0.0928,https://linked.data.gov.au/dataset/asgsed3/MB/21305250000
20631908860,27260,Wyndham,2,Victoria,AUS,Australia,0.0203,https://linked.data.gov.au/dataset/asgsed3/MB/20631908860
21305340000,27260,Wyndham,2,Victoria,AUS,Australia,0.4342,https://linked.data.gov.au/dataset/asgsed3/MB/21305340000
20631957380,27260,Wyndham,2,Victoria,AUS,Australia,0.0276,https://linked.data.gov.au/dataset/asgsed3/MB/20631957380
20631957370,27260,Wyndham,2,Victoria,AUS,Australia,0.0296,https://linked.data.gov.au/dataset/asgsed3/MB/20631957370
20631957360,27260,Wyndham,2,Victoria,AUS,Australia,0.0307,https://linked.data.gov.au/dataset/asgsed3/MB/20631957360
20631957280,27260,Wyndham,2,Victoria,AUS,Australia,0.0466,https://linked.data.gov.au/dataset/asgsed3/MB/20631957280
21331890000,27260,Wyndham,2,Victoria,AUS,Australia,0.0236,https://linked.data.gov.au/dataset/asgsed3/MB/21331890000
21331900000,27260,Wyndham,2,Victoria,AUS,Australia,0.0336,https://linked.data.gov.au/dataset/asgsed3/MB/21331900000
21326400000,27260,Wyndham,2,Victoria,AUS,Australia,0.0137,https://linked.data.gov.au/dataset/asgsed3/MB/21326400000
21326390000,27260,Wyndham,2,Victoria,AUS,Australia,0.0392,https://linked.data.gov.au/dataset/asgsed3/MB/21326390000
20625480000,27260,Wyndham,2,Victoria,AUS,Australia,0.0539,https://linked.data.gov.au/dataset/asgsed3/MB/20625480000
20625490000,27260,Wyndham,2,Victoria,AUS,Australia,0.0326,https://linked.data.gov.au/dataset/asgsed3/MB/20625490000
20625500000,27260,Wyndham,2,Victoria,AUS,Australia,0.0496,https://linked.data.gov.au/dataset/asgsed3/MB/20625500000
21314550000,27260,Wyndham,2,Victoria,AUS,Australia,0.0237,https://linked.data.gov.au/dataset/asgsed3/MB/21314550000
20625510000,27260,Wyndham,2,Victoria,AUS,Australia,0.0318,https://linked.data.gov.au/dataset/asgsed3/MB/20625510000
20625520000,27260,Wyndham,2,Victoria,AUS,Australia,0.0506,https://linked.data.gov.au/dataset/asgsed3/MB/20625520000
20625530000,27260,Wyndham,2,Victoria,AUS,Australia,0.0261,https://linked.data.gov.au/dataset/asgsed3/MB/20625530000
20625540000,27260,Wyndham,2,Victoria,AUS,Australia,0.0201,https://linked.data.gov.au/dataset/asgsed3/MB/20625540000
20625550000,27260,Wyndham,2,Victoria,AUS,Australia,0.0255,https://linked.data.gov.au/dataset/asgsed3/MB/20625550000
20625564000,27260,Wyndham,2,Victoria,AUS,Australia,0.0246,https://linked.data.gov.au/dataset/asgsed3/MB/20625564000
21314630000,27260,Wyndham,2,Victoria,AUS,Australia,0.0162,https://linked.data.gov.au/dataset/asgsed3/MB/21314630000
21314640000,27260,Wyndham,2,Victoria,AUS,Australia,0.0347,https://linked.data.gov.au/dataset/asgsed3/MB/21314640000
21316780000,27260,Wyndham,2,Victoria,AUS,Australia,0.0249,https://linked.data.gov.au/dataset/asgsed3/MB/21316780000
20625570000,27260,Wyndham,2,Victoria,AUS,Australia,0.0395,https://linked.data.gov.au/dataset/asgsed3/MB/20625570000
20625580000,27260,Wyndham,2,Victoria,AUS,Australia,0.0275,https://linked.data.gov.au/dataset/asgsed3/MB/20625580000
20627430000,27260,Wyndham,2,Victoria,AUS,Australia,0.052,https://linked.data.gov.au/dataset/asgsed3/MB/20627430000
20627440000,27260,Wyndham,2,Victoria,AUS,Australia,0.0271,https://linked.data.gov.au/dataset/asgsed3/MB/20627440000
20627450000,27260,Wyndham,2,Victoria,AUS,Australia,0.0274,https://linked.data.gov.au/dataset/asgsed3/MB/20627450000
20627460000,27260,Wyndham,2,Victoria,AUS,Australia,0.0248,https://linked.data.gov.au/dataset/asgsed3/MB/20627460000
20627470000,27260,Wyndham,2,Victoria,AUS,Australia,0.0333,https://linked.data.gov.au/dataset/asgsed3/MB/20627470000
20627480000,27260,Wyndham,2,Victoria,AUS,Australia,0.0486,https://linked.data.gov.au/dataset/asgsed3/MB/20627480000
20627490000,27260,Wyndham,2,Victoria,AUS,Australia,0.0218,https://linked.data.gov.au/dataset/asgsed3/MB/20627490000
20627500000,27260,Wyndham,2,Victoria,AUS,Australia,0.0302,https://linked.data.gov.au/dataset/asgsed3/MB/20627500000
20627510000,27260,Wyndham,2,Victoria,AUS,Australia,0.0423,https://linked.data.gov.au/dataset/asgsed3/MB/20627510000
20627520000,27260,Wyndham,2,Victoria,AUS,Australia,0.0356,https://linked.data.gov.au/dataset/asgsed3/MB/20627520000
20627530000,27260,Wyndham,2,Victoria,AUS,Australia,0.0753,https://linked.data.gov.au/dataset/asgsed3/MB/20627530000
21319330000,27260,Wyndham,2,Victoria,AUS,Australia,0.0167,https://linked.data.gov.au/dataset/asgsed3/MB/21319330000
21319340000,27260,Wyndham,2,Victoria,AUS,Australia,0.1126,https://linked.data.gov.au/dataset/asgsed3/MB/21319340000
21319350000,27260,Wyndham,2,Victoria,AUS,Australia,0.03,https://linked.data.gov.au/dataset/asgsed3/MB/21319350000
20627540000,27260,Wyndham,2,Victoria,AUS,Australia,0.0231,https://linked.data.gov.au/dataset/asgsed3/MB/20627540000
21304760000,27260,Wyndham,2,Victoria,AUS,Australia,0.0245,https://linked.data.gov.au/dataset/asgsed3/MB/21304760000
21304750000,27260,Wyndham,2,Victoria,AUS,Australia,0.0245,https://linked.data.gov.au/dataset/asgsed3/MB/21304750000
21304740000,27260,Wyndham,2,Victoria,AUS,Australia,0.0195,https://linked.data.gov.au/dataset/asgsed3/MB/21304740000
20627550000,27260,Wyndham,2,Victoria,AUS,Australia,0.036,https://linked.data.gov.au/dataset/asgsed3/MB/20627550000
20631980280,27260,Wyndham,2,Victoria,AUS,Australia,0.0165,https://linked.data.gov.au/dataset/asgsed3/MB/20631980280
20631980270,27260,Wyndham,2,Victoria,AUS,Australia,0.0131,https://linked.data.gov.au/dataset/asgsed3/MB/20631980270
20635980000,27260,Wyndham,2,Victoria,AUS,Australia,0.0369,https://linked.data.gov.au/dataset/asgsed3/MB/20635980000
20636032000,27260,Wyndham,2,Victoria,AUS,Australia,0.0278,https://linked.data.gov.au/dataset/asgsed3/MB/20636032000
20636041000,27260,Wyndham,2,Victoria,AUS,Australia,0.0228,https://linked.data.gov.au/dataset/asgsed3/MB/20636041000
20636043000,27260,Wyndham,2,Victoria,AUS,Australia,0.0235,https://linked.data.gov.au/dataset/asgsed3/MB/20636043000
20636044000,27260,Wyndham,2,Victoria,AUS,Australia,0.0297,https://linked.data.gov.au/dataset/asgsed3/MB/20636044000
21325240000,27260,Wyndham,2,Victoria,AUS,Australia,0.0252,https://linked.data.gov.au/dataset/asgsed3/MB/21325240000
20636045000,27260,Wyndham,2,Victoria,AUS,Australia,0.0227,https://linked.data.gov.au/dataset/asgsed3/MB/20636045000
20636046000,27260,Wyndham,2,Victoria,AUS,Australia,0.0166,https://linked.data.gov.au/dataset/asgsed3/MB/20636046000
20636047000,27260,Wyndham,2,Victoria,AUS,Australia,0.0209,https://linked.data.gov.au/dataset/asgsed3/MB/20636047000
20636052000,27260,Wyndham,2,Victoria,AUS,Australia,0.0224,https://linked.data.gov.au/dataset/asgsed3/MB/20636052000
20636071100,27260,Wyndham,2,Victoria,AUS,Australia,29.0543,https://linked.data.gov.au/dataset/asgsed3/MB/20636071100
21325350000,27260,Wyndham,2,Victoria,AUS,Australia,0.0313,https://linked.data.gov.au/dataset/asgsed3/MB/21325350000
20629350000,27260,Wyndham,2,Victoria,AUS,Australia,0.0332,https://linked.data.gov.au/dataset/asgsed3/MB/20629350000
20629360000,27260,Wyndham,2,Victoria,AUS,Australia,0.037,https://linked.data.gov.au/dataset/asgsed3/MB/20629360000
20629370000,27260,Wyndham,2,Victoria,AUS,Australia,0.0429,https://linked.data.gov.au/dataset/asgsed3/MB/20629370000
20629380000,27260,Wyndham,2,Victoria,AUS,Australia,0.0535,https://linked.data.gov.au/dataset/asgsed3/MB/20629380000
21303030000,27260,Wyndham,2,Victoria,AUS,Australia,0.0353,https://linked.data.gov.au/dataset/asgsed3/MB/21303030000
21303040000,27260,Wyndham,2,Victoria,AUS,Australia,0.0171,https://linked.data.gov.au/dataset/asgsed3/MB/21303040000
21303050000,27260,Wyndham,2,Victoria,AUS,Australia,0.0273,https://linked.data.gov.au/dataset/asgsed3/MB/21303050000
21303060000,27260,Wyndham,2,Victoria,AUS,Australia,0.0518,https://linked.data.gov.au/dataset/asgsed3/MB/21303060000
21303070000,27260,Wyndham,2,Victoria,AUS,Australia,0.0382,https://linked.data.gov.au/dataset/asgsed3/MB/21303070000
21303080000,27260,Wyndham,2,Victoria,AUS,Australia,0.0229,https://linked.data.gov.au/dataset/asgsed3/MB/21303080000
21303090000,27260,Wyndham,2,Victoria,AUS,Australia,0.0313,https://linked.data.gov.au/dataset/asgsed3/MB/21303090000
21303100000,27260,Wyndham,2,Victoria,AUS,Australia,0.0288,https://linked.data.gov.au/dataset/asgsed3/MB/21303100000
21305370000,27260,Wyndham,2,Victoria,AUS,Australia,0.0376,https://linked.data.gov.au/dataset/asgsed3/MB/21305370000
21305380000,27260,Wyndham,2,Victoria,AUS,Australia,0.023,https://linked.data.gov.au/dataset/asgsed3/MB/21305380000
21305390000,27260,Wyndham,2,Victoria,AUS,Australia,0.0329,https://linked.data.gov.au/dataset/asgsed3/MB/21305390000
20712070000,27260,Wyndham,2,Victoria,AUS,Australia,0.0097,https://linked.data.gov.au/dataset/asgsed3/MB/20712070000
20712080000,27260,Wyndham,2,Victoria,AUS,Australia,0.0167,https://linked.data.gov.au/dataset/asgsed3/MB/20712080000
20712120000,27260,Wyndham,2,Victoria,AUS,Australia,0.0081,https://linked.data.gov.au/dataset/asgsed3/MB/20712120000
20712130000,27260,Wyndham,2,Victoria,AUS,Australia,0.0205,https://linked.data.gov.au/dataset/asgsed3/MB/20712130000
20712140000,27260,Wyndham,2,Victoria,AUS,Australia,0.0116,https://linked.data.gov.au/dataset/asgsed3/MB/20712140000
20712150000,27260,Wyndham,2,Victoria,AUS,Australia,0.0471,https://linked.data.gov.au/dataset/asgsed3/MB/20712150000
20712160000,27260,Wyndham,2,Victoria,AUS,Australia,0.2582,https://linked.data.gov.au/dataset/asgsed3/MB/20712160000
21309840000,27260,Wyndham,2,Victoria,AUS,Australia,0.1193,https://linked.data.gov.au/dataset/asgsed3/MB/21309840000
20629390000,27260,Wyndham,2,Victoria,AUS,Australia,0.0368,https://linked.data.gov.au/dataset/asgsed3/MB/20629390000
20634990000,27260,Wyndham,2,Victoria,AUS,Australia,0.0253,https://linked.data.gov.au/dataset/asgsed3/MB/20634990000
20634980000,27260,Wyndham,2,Victoria,AUS,Australia,0.0265,https://linked.data.gov.au/dataset/asgsed3/MB/20634980000
20634970000,27260,Wyndham,2,Victoria,AUS,Australia,0.036,https://linked.data.gov.au/dataset/asgsed3/MB/20634970000
21309960000,27260,Wyndham,2,Victoria,AUS,Australia,0.0208,https://linked.data.gov.au/dataset/asgsed3/MB/21309960000
20634960000,27260,Wyndham,2,Victoria,AUS,Australia,0.0313,https://linked.data.gov.au/dataset/asgsed3/MB/20634960000
20634950000,27260,Wyndham,2,Victoria,AUS,Australia,0.0254,https://linked.data.gov.au/dataset/asgsed3/MB/20634950000
20629400000,27260,Wyndham,2,Victoria,AUS,Australia,0.0876,https://linked.data.gov.au/dataset/asgsed3/MB/20629400000
21312260000,27260,Wyndham,2,Victoria,AUS,Australia,0.0283,https://linked.data.gov.au/dataset/asgsed3/MB/21312260000
20634940000,27260,Wyndham,2,Victoria,AUS,Australia,0.0385,https://linked.data.gov.au/dataset/asgsed3/MB/20634940000
21312280000,27260,Wyndham,2,Victoria,AUS,Australia,0.0206,https://linked.data.gov.au/dataset/asgsed3/MB/21312280000
21312290000,27260,Wyndham,2,Victoria,AUS,Australia,0.0212,https://linked.data.gov.au/dataset/asgsed3/MB/21312290000
21312300000,27260,Wyndham,2,Victoria,AUS,Australia,0.034,https://linked.data.gov.au/dataset/asgsed3/MB/21312300000
21312310000,27260,Wyndham,2,Victoria,AUS,Australia,0.0215,https://linked.data.gov.au/dataset/asgsed3/MB/21312310000
21312320000,27260,Wyndham,2,Victoria,AUS,Australia,0.0451,https://linked.data.gov.au/dataset/asgsed3/MB/21312320000
21312330000,27260,Wyndham,2,Victoria,AUS,Australia,0.0201,https://linked.data.gov.au/dataset/asgsed3/MB/21312330000
21312340000,27260,Wyndham,2,Victoria,AUS,Australia,0.0183,https://linked.data.gov.au/dataset/asgsed3/MB/21312340000
21312350000,27260,Wyndham,2,Victoria,AUS,Australia,0.1306,https://linked.data.gov.au/dataset/asgsed3/MB/21312350000
20634932000,27260,Wyndham,2,Victoria,AUS,Australia,0.0293,https://linked.data.gov.au/dataset/asgsed3/MB/20634932000
21302480000,27260,Wyndham,2,Victoria,AUS,Australia,0.0328,https://linked.data.gov.au/dataset/asgsed3/MB/21302480000
20634931000,27260,Wyndham,2,Victoria,AUS,Australia,0.0542,https://linked.data.gov.au/dataset/asgsed3/MB/20634931000
20634920000,27260,Wyndham,2,Victoria,AUS,Australia,0.036,https://linked.data.gov.au/dataset/asgsed3/MB/20634920000
20634910000,27260,Wyndham,2,Victoria,AUS,Australia,0.0994,https://linked.data.gov.au/dataset/asgsed3/MB/20634910000
20634900000,27260,Wyndham,2,Victoria,AUS,Australia,0.0641,https://linked.data.gov.au/dataset/asgsed3/MB/20634900000
21314650000,27260,Wyndham,2,Victoria,AUS,Australia,0.0334,https://linked.data.gov.au/dataset/asgsed3/MB/21314650000
21314660000,27260,Wyndham,2,Victoria,AUS,Australia,0.0213,https://linked.data.gov.au/dataset/asgsed3/MB/21314660000
21314670000,27260,Wyndham,2,Victoria,AUS,Australia,0.0304,https://linked.data.gov.au/dataset/asgsed3/MB/21314670000
21314680000,27260,Wyndham,2,Victoria,AUS,Australia,0.024,https://linked.data.gov.au/dataset/asgsed3/MB/21314680000
21314690000,27260,Wyndham,2,Victoria,AUS,Australia,0.0241,https://linked.data.gov.au/dataset/asgsed3/MB/21314690000
21314700000,27260,Wyndham,2,Victoria,AUS,Australia,0.0367,https://linked.data.gov.au/dataset/asgsed3/MB/21314700000
21314710000,27260,Wyndham,2,Victoria,AUS,Australia,0.0335,https://linked.data.gov.au/dataset/asgsed3/MB/21314710000
21314720000,27260,Wyndham,2,Victoria,AUS,Australia,0.0669,https://linked.data.gov.au/dataset/asgsed3/MB/21314720000
20629420000,27260,Wyndham,2,Victoria,AUS,Australia,0.0305,https://linked.data.gov.au/dataset/asgsed3/MB/20629420000
20629430000,27260,Wyndham,2,Victoria,AUS,Australia,0.0238,https://linked.data.gov.au/dataset/asgsed3/MB/20629430000
20629440000,27260,Wyndham,2,Victoria,AUS,Australia,0.0209,https://linked.data.gov.au/dataset/asgsed3/MB/20629440000
20629450000,27260,Wyndham,2,Victoria,AUS,Australia,0.0204,https://linked.data.gov.au/dataset/asgsed3/MB/20629450000
21314770000,27260,Wyndham,2,Victoria,AUS,Australia,0.0592,https://linked.data.gov.au/dataset/asgsed3/MB/21314770000
21339640000,27260,Wyndham,2,Victoria,AUS,Australia,0.0186,https://linked.data.gov.au/dataset/asgsed3/MB/21339640000
21314790000,27260,Wyndham,2,Victoria,AUS,Australia,0.0681,https://linked.data.gov.au/dataset/asgsed3/MB/21314790000
21314800000,27260,Wyndham,2,Victoria,AUS,Australia,0.0336,https://linked.data.gov.au/dataset/asgsed3/MB/21314800000
21339650000,27260,Wyndham,2,Victoria,AUS,Australia,0.0448,https://linked.data.gov.au/dataset/asgsed3/MB/21339650000
21339660000,27260,Wyndham,2,Victoria,AUS,Australia,0.0202,https://linked.data.gov.au/dataset/asgsed3/MB/21339660000
21339670000,27260,Wyndham,2,Victoria,AUS,Australia,0.0359,https://linked.data.gov.au/dataset/asgsed3/MB/21339670000
21339680000,27260,Wyndham,2,Victoria,AUS,Australia,0.0824,https://linked.data.gov.au/dataset/asgsed3/MB/21339680000
20626221000,27260,Wyndham,2,Victoria,AUS,Australia,0.0992,https://linked.data.gov.au/dataset/asgsed3/MB/20626221000
20626222000,27260,Wyndham,2,Victoria,AUS,Australia,0.0308,https://linked.data.gov.au/dataset/asgsed3/MB/20626222000
20626230000,27260,Wyndham,2,Victoria,AUS,Australia,0.0285,https://linked.data.gov.au/dataset/asgsed3/MB/20626230000
20626240000,27260,Wyndham,2,Victoria,AUS,Australia,0.0245,https://linked.data.gov.au/dataset/asgsed3/MB/20626240000
20626250000,27260,Wyndham,2,Victoria,AUS,Australia,0.0403,https://linked.data.gov.au/dataset/asgsed3/MB/20626250000
20626260000,27260,Wyndham,2,Victoria,AUS,Australia,0.0274,https://linked.data.gov.au/dataset/asgsed3/MB/20626260000
21332670000,27260,Wyndham,2,Victoria,AUS,Australia,0.0713,https://linked.data.gov.au/dataset/asgsed3/MB/21332670000
21334640000,27260,Wyndham,2,Victoria,AUS,Australia,0.0706,https://linked.data.gov.au/dataset/asgsed3/MB/21334640000
21317060000,27260,Wyndham,2,Victoria,AUS,Australia,0.0252,https://linked.data.gov.au/dataset/asgsed3/MB/21317060000
21334650000,27260,Wyndham,2,Victoria,AUS,Australia,0.0157,https://linked.data.gov.au/dataset/asgsed3/MB/21334650000
21334660000,27260,Wyndham,2,Victoria,AUS,Australia,0.0273,https://linked.data.gov.au/dataset/asgsed3/MB/21334660000
21334670000,27260,Wyndham,2,Victoria,AUS,Australia,0.0167,https://linked.data.gov.au/dataset/asgsed3/MB/21334670000
21334680000,27260,Wyndham,2,Victoria,AUS,Australia,0.0229,https://linked.data.gov.au/dataset/asgsed3/MB/21334680000
21334690000,27260,Wyndham,2,Victoria,AUS,Australia,0.0171,https://linked.data.gov.au/dataset/asgsed3/MB/21334690000
21334750000,27260,Wyndham,2,Victoria,AUS,Australia,0.0319,https://linked.data.gov.au/dataset/asgsed3/MB/21334750000
21334760000,27260,Wyndham,2,Victoria,AUS,Australia,0.0207,https://linked.data.gov.au/dataset/asgsed3/MB/21334760000
21337310000,27260,Wyndham,2,Victoria,AUS,Australia,0.8654,https://linked.data.gov.au/dataset/asgsed3/MB/21337310000
21337330000,27260,Wyndham,2,Victoria,AUS,Australia,0.0222,https://linked.data.gov.au/dataset/asgsed3/MB/21337330000
21319460000,27260,Wyndham,2,Victoria,AUS,Australia,0.0409,https://linked.data.gov.au/dataset/asgsed3/MB/21319460000
21319470000,27260,Wyndham,2,Victoria,AUS,Australia,0.0272,https://linked.data.gov.au/dataset/asgsed3/MB/21319470000
21319480000,27260,Wyndham,2,Victoria,AUS,Australia,0.0171,https://linked.data.gov.au/dataset/asgsed3/MB/21319480000
21319490000,27260,Wyndham,2,Victoria,AUS,Australia,0.0265,https://linked.data.gov.au/dataset/asgsed3/MB/21319490000
21319500000,27260,Wyndham,2,Victoria,AUS,Australia,0.0401,https://linked.data.gov.au/dataset/asgsed3/MB/21319500000
21319510000,27260,Wyndham,2,Victoria,AUS,Australia,0.0175,https://linked.data.gov.au/dataset/asgsed3/MB/21319510000
21337340000,27260,Wyndham,2,Victoria,AUS,Australia,2.3467,https://linked.data.gov.au/dataset/asgsed3/MB/21337340000
21339740000,27260,Wyndham,2,Victoria,AUS,Australia,0.0071,https://linked.data.gov.au/dataset/asgsed3/MB/21339740000
21339750000,27260,Wyndham,2,Victoria,AUS,Australia,0.0176,https://linked.data.gov.au/dataset/asgsed3/MB/21339750000
21339760000,27260,Wyndham,2,Victoria,AUS,Australia,0.0156,https://linked.data.gov.au/dataset/asgsed3/MB/21339760000
21339770000,27260,Wyndham,2,Victoria,AUS,Australia,0.0281,https://linked.data.gov.au/dataset/asgsed3/MB/21339770000
21339780000,27260,Wyndham,2,Victoria,AUS,Australia,0.0233,https://linked.data.gov.au/dataset/asgsed3/MB/21339780000
20629460000,27260,Wyndham,2,Victoria,AUS,Australia,0.0234,https://linked.data.gov.au/dataset/asgsed3/MB/20629460000
20629470000,27260,Wyndham,2,Victoria,AUS,Australia,0.048,https://linked.data.gov.au/dataset/asgsed3/MB/20629470000
20629491000,27260,Wyndham,2,Victoria,AUS,Australia,0.0129,https://linked.data.gov.au/dataset/asgsed3/MB/20629491000
20630820000,27260,Wyndham,2,Victoria,AUS,Australia,0.1361,https://linked.data.gov.au/dataset/asgsed3/MB/20630820000
20630831000,27260,Wyndham,2,Victoria,AUS,Australia,0.0345,https://linked.data.gov.au/dataset/asgsed3/MB/20630831000
20630832000,27260,Wyndham,2,Victoria,AUS,Australia,0.0378,https://linked.data.gov.au/dataset/asgsed3/MB/20630832000
20630833000,27260,Wyndham,2,Victoria,AUS,Australia,0.0266,https://linked.data.gov.au/dataset/asgsed3/MB/20630833000
20630834000,27260,Wyndham,2,Victoria,AUS,Australia,0.0203,https://linked.data.gov.au/dataset/asgsed3/MB/20630834000
20630840000,27260,Wyndham,2,Victoria,AUS,Australia,0.041,https://linked.data.gov.au/dataset/asgsed3/MB/20630840000
20631901470,27260,Wyndham,2,Victoria,AUS,Australia,0.0282,https://linked.data.gov.au/dataset/asgsed3/MB/20631901470
20631901480,27260,Wyndham,2,Victoria,AUS,Australia,0.0097,https://linked.data.gov.au/dataset/asgsed3/MB/20631901480
21323540000,27260,Wyndham,2,Victoria,AUS,Australia,0.0249,https://linked.data.gov.au/dataset/asgsed3/MB/21323540000
21323550000,27260,Wyndham,2,Victoria,AUS,Australia,0.0441,https://linked.data.gov.au/dataset/asgsed3/MB/21323550000
21323560000,27260,Wyndham,2,Victoria,AUS,Australia,0.0385,https://linked.data.gov.au/dataset/asgsed3/MB/21323560000
20631906670,27260,Wyndham,2,Victoria,AUS,Australia,0.0348,https://linked.data.gov.au/dataset/asgsed3/MB/20631906670
